41.85,-87.65
59.9166667,10.75
40.68361,-73.51056
-27.8833333,153.3
34.94889,-85.25694
39.24167,-74.81556
32.85722,-116.92139
26.30972,-80.2375
26.70528,-80.03667
40.71417,-74.00639
61.21806,-149.90028
-33.6666667,151.3
52.55,4.6666667
40.4497,-74.482
30.33194,-81.65583
29.73528,-94.97722
28.02194,-81.73306
47.65889,-117.425
55.6,13
35.9202778,14.4425
50.0833333,8.25
51.52721,0.14559
58.9666667,5.75
51.8986111,-8.4958333
42.45222,-71.1375
51.0833333,-114.0833333
32.78333,-96.8
53.4508333,-6.1544444
44.94444,-93.09306
55.95,-3.2
52.3,5.15
53.1666667,8.2
48.0833333,-1.6833333
39.2475,-114.88778
36.84667,-76.28556
29.76306,-95.36306
47.4166667,19.0833333
41.98111,-89.595
56.3333333,-3.25
48.2,16.3666667
45.55,11.55
39.89694,-76.16389
25.77389,-80.19389
38.99056,-77.02639
56.6666667,-3
43.25,5.6166667
45.52361,-122.675
40.56472,-74.1275
29.42389,-98.49333
51.2166667,-0.5666667
59.4136111,10.4669444
39.64778,-104.98722
29.42389,-98.49333
22.22361,-159.48528
53.3786111,-6.3922222
53.3786111,-6.3922222
51.8666667,0.1666667
52.0833333,4.3
37.88583,-122.11694
53.8166667,-3.05
55.7333333,12.5833333
51.51334,-0.08895
42.68361,-78.33806
48.15,11.5833333
47.9666667,-0.2333333
30.26694,-97.74278
40.98917,-74.14111
40.88528,-73.37667
48.25,16.3
48.25,16.3
44.90333,-93.56611
32.94111,-97.13389
40.86806,-73.42611
30.15778,-95.48917
49.9,-119.4833333
36.47028,-86.65139
55.8841667,12.5419444
41.37222,-73.73389
43.6333333,7.1
26.12194,-80.14361
53.2522222,-6.1125
47.9,-2.1166667
38.89028,-77.08444
51.7,-113.2666667
38.99806,-77.28861
51.52721,0.14559
53.3591667,-6.2161111
49.25,-123.1333333
51.52721,0.14559
39.22,-77.42444
40.34861,-74.65944
51.0833333,-114.0833333
33.76444,-117.79306
28.4666667,77.0333333
48.65,1.8333333
40.04056,-75.27944
29.76306,-95.36306
51.52721,0.14559
51.5,-0.5833333
49.4666667,7.4333333
40.00639,-75.70361
33.15667,-94.96806
46.2666667,6.25
29.78556,-95.82417
49.2,-2.0333333
45.77611,-111.17611
51.0833333,-114.0833333
43.6666667,-79.4166667
35.23778,-106.60611
51.8986111,-8.4958333
40.92528,-73.96333
39.11556,-77.56389
50.0666667,-91.75
3.1666667,101.7
-33.8833333,151.2166667
-27.9833333,153.3333333
30.38444,-81.93889
52.0166667,0.25
53.3905556,-6.1216667
-29.85,31.0166667
52.4,-1.6333333
36.7775,-82.94167
53.3986111,-6.2597222
41.3833333,2.1833333
35.0525,-78.87861
49.2166667,-68.15
63.85,-21.3666667
38.98222,-94.67056
43.9333333,-79.5333333
51.9166667,-0.65
63.8333333,20.25
58.8833333,5.6
54.5833333,-1.4166667
34.6175,-89.96861
52.5166667,13.4
38.62444,-76.93944
40.65,-73.95
44.64972,-93.2425
46.2333333,6.3166667
49.25,-123.1333333
41.05333,-73.53917
53.3005556,-6.2827778
48.8666667,2.3333333
42.60722,-83.92944
33.03694,-117.29111
39.56306,-95.12139
21.42556,-157.96083
42.9825,-77.40917
64.83778,-147.71639
55.4333333,11.5666667
51.3,-0.05
53.55,10
38.6675,-77.02861
37.36889,-122.03528
42.44056,-76.49694
29.76306,-95.36306
42.46444,-83.37639
40.65,-73.95
38.99806,-77.28861
50.8,-1.1333333
33.50917,-111.89833
37.36889,-122.03528
37.5333333,127.1166667
47.61056,-122.19944
47.3,8.55
44.98,-93.26361
41.85,-87.65
50.9833333,-0.6
24.4666667,54.3666667
59.3333333,18.05
33.24861,-111.63361
33.24861,-111.63361
35.99389,-78.89889
30.26694,-97.74278
38.9875,-76.82083
61.55,6.35
26.30139,-98.16306
-37.8333333,144.9666667
-3.7166667,-38.5
41.20083,-73.38111
51.4333333,-1
25.71222,-80.25722
51.51334,-0.08895
37.775,-122.41833
47.1666667,8.5166667
33.50917,-111.89833
39.05,-77.40111
39.97778,-105.13139
51.52721,0.14559
38.80472,-77.04722
-39.0666667,174.0833333
37.20556,-80.03778
33.94111,-84.21361
34.02306,-84.36167
43.1666667,-79.2333333
38.79556,-77.61417
59.8608333,10.7905556
42.41528,-71.15694
34.20111,-118.59722
37.33944,-121.89389
51.52721,0.14559
42.45944,-83.18278
29.42389,-98.49333
25.2097222,55.2477778
38.32389,-77.46861
54.4666667,-6.3333333
29.58194,-95.76056
52.0833333,4.3
35.075,-85.06222
32.79778,-117.23944
30.26694,-97.74278
47.60639,-122.33083
47.60639,-122.33083
45.4166667,-75.7
38.90111,-77.26556
-36.7,174.75
51.6166667,0.3166667
60.3911111,5.3247222
53.5833333,-2.4333333
53.335,-6.2113889
46.2,9.0166667
51.2166667,4.4166667
-22.9,-47.0833333
59.3,18.1666667
37.54833,-121.9875
-28.2333333,152.0166667
40.345,-74.18444
39.2725,-76.53167
53.2802778,-6.4444444
42.65833,-71.1375
34.22417,-118.23917
34.05139,-84.07139
47.60639,-122.33083
38.89028,-77.08444
51.0833333,-114.0833333
47.7575,-122.24278
36.74778,-119.77139
35.48944,-120.66972
41.3833333,2.1833333
51.6333333,-0.7666667
55.6283333,37.6608333
43.85,-79.0166667
40.71417,-74.00639
41.00861,-91.9625
46.3,-79.45
33.9525,-84.55
53.3591667,-6.2161111
40.96333,-76.61306
50.7166667,-113.9666667
33.86722,-112.14611
52.355,-7.7038889
38.89028,-77.08444
28.53806,-81.37944
37.90639,-122.06389
39.57917,-104.87639
41.41389,-73.30389
49.25,-123.1333333
53.9666667,-1.0833333
53.7188889,-6.3477778
40.89889,-74.09306
32.71528,-117.15639
47.53028,-122.03139
53.5833333,-2.4333333
42.44722,-71.225
34.18972,-118.13028
34.18972,-118.13028
38.545,-121.73944
43.6666667,-79.4166667
34.14778,-118.14361
41.98111,-89.595
51.52721,0.14559
53.0683333,-6.0658333
41.1175,-73.40833
47.25,6.0333333
43.7333333,7.4166667
43.7333333,7.4166667
38.32444,-85.87361
51.5,-0.1166667
33.9525,-84.55
33.9525,-84.55
21.30694,-157.85833
35.96056,-83.92083
35.96056,-83.92083
55.95,-3.2
48.8666667,2.3333333
29.99861,-95.26194
41.64833,-70.48167
22.2833333,114.15
42.54667,-83.21139
29.89444,-81.31472
40.76083,-111.89028
47.60639,-122.33083
47.25,8.85
36.33194,-94.11833
36.33194,-94.11833
53.2925,-6.1286111
56.4,-3.4333333
51.51334,-0.08895
49.4166667,7.4
-29.6166667,30.3833333
51.2,0.5833333
55.7666667,12.5166667
40.95583,-73.93167
47.3666667,8.55
52.1333333,-106.6666667
34.04806,-118.52556
54.4333333,-124.25
46.2833333,6.1666667
42.54222,-76.66639
39.84667,-75.71194
37.33944,-121.89389
13.9166667,100.8166667
35.36583,-120.84889
-33.8166667,151
52.0166667,-1.9666667
48.15,15.9166667
51.8833333,-8.5833333
51.8833333,-8.5833333
42.35,25.6666667
57.0333333,24.1
46.4166667,6.2
46.2833333,6.1
36.175,-115.13639
37.97472,-122.56056
52.3666667,9.7166667
40.66417,-73.70889
40.4,-3.6833333
53.85,-9.3
37.98722,-122.58778
33.30611,-111.84056
37.1306,-113.6492
42.88639,-78.87861
34.96167,-89.82944
41.25639,-74.36028
-37.4833333,144.5833333
37.56306,-122.32444
52.0333333,-0.7
46.9,19.7833333
54.8333333,11.15
28.60056,-81.30667
33.30611,-111.84056
55.6666667,12.5833333
52.25,-2.7
34.20722,-84.14028
41.51,-71.17167
39.57917,-104.87639
39.57917,-104.87639
38.96944,-77.38639
33.2,-117.24167
43.62278,-87.79444
-34.2833333,146.0333333
42.27083,-83.72639
40.56222,-111.92889
25.2522222,55.28
25.2522222,55.28
56.6666667,-3
52.1588889,-7.1463889
54.35,18.6666667
52.7930556,-6.1413889
40.8,-96.66667
60.3333333,17.5
50.8333333,4.3333333
43.45889,-91.86528
41.86611,-88.10694
31.11694,-97.7275
40.71417,-74.00639
51.75,-1.25
48.8666667,2.3333333
50.7,-3.5333333
55.8841667,12.5419444
51.52721,0.14559
9.9136111,124.0927778
51.51334,-0.08895
41.49694,-71.36778
39.41944,-76.78056
43.25,-79.8333333
61.21806,-149.90028
53.7233333,-6.2825
33.87028,-117.92444
33.74889,-84.38806
43.6666667,-79.4166667
53.4166667,-3
45.3666667,11.6166667
36.175,-115.13639
42.68056,-83.13389
46.3,-79.45
-33.7833333,151.1666667
40.4,-3.6833333
44.38361,-89.81722
30.26694,-97.74278
41.85,-87.65
36.175,-115.13639
53.5333333,-7.35
-37.8166667,144.9666667
-37.15,-58.4833333
44.80417,-93.16667
60.6333333,6.4333333
46.25,6.1166667
37.3772222,-5.9869444
51.05,11.65
40.68667,-73.37389
42.53778,-83.23306
51.0833333,-114.0833333
49.25,-123.1333333
55.7666667,12.6
51.4333333,-2
34.05222,-118.24278
45.4666667,9.2
47.45,8.5833333
35.0525,-78.87861
34.73694,-82.25444
-36.8666667,174.7666667
51.4333333,-1
40.83972,-74.27694
52.4166667,-1.55
44.6,-79.4166667
48.8666667,2.3333333
37.33944,-121.89389
49.9833333,8.0666667
52.3,-1.5333333
47.4333333,8.4666667
-37.8166667,144.9666667
46.2,6.1666667
-33.8666667,151.2833333
48.3,16.3166667
38.58917,-121.30167
44.3166667,-80.1
51.4166667,0.1166667
44.98,-93.26361
39.51639,-76.61639
53.55,-113.5
-34.6166667,138.8833333
40.92778,-73.75222
41.91417,-88.30861
36.03306,-86.78278
30.42111,-87.21694
49.9,-119.4833333
43.6666667,-79.4166667
55.6166667,12.35
43.7666667,11.25
-31.9333333,115.8333333
27.77056,-82.67944
46.4833333,6.4
41.3,2.0166667
38.94222,-77.1825
36.30472,-86.62
47.3666667,8.55
51.6666667,-0.4
52.35,4.9166667
42.68056,-83.13389
-38.4166667,144.1666667
25.05,-77.4166667
34.005,-118.80917
33.10306,-96.67028
46.0333333,6.2333333
52.0833333,4.3
-31.9333333,115.8333333
50.2333333,-5.2333333
50.8333333,4.3333333
51.52721,0.14559
45.5,-73.5833333
25.79028,-80.13028
53.2261111,-6.1244444
51.75,-1.25
40.71417,-74.00639
-37.8166667,144.9666667
34.16833,-118.605
61.21806,-149.90028
33.88861,-117.81222
-36.55,174.7166667
42.30972,-71.12083
59.9166667,10.75
35.6333333,139.65
48.7,10.8
51.7469444,-8.7425
48.2833333,9.7333333
48.8666667,2.3333333
52.05,-1.3333333
34.07361,-118.39944
59.4166667,18.0166667
38.40222,-122.82278
34.13611,-117.86444
59.3,18.1666667
51.2666667,1.0833333
47,6.9666667
45.78333,-108.5
42.28306,-87.95306
33.49361,-117.1475
43.61361,-116.2025
34.92472,-81.02528
21.42556,-157.96083
-41.465,148.2572222
26.5333333,-78.7
49.3166667,-123.0666667
48.9,9.1833333
-32.2833333,115.7166667
47.5666667,7.6
52.0833333,4.3
39.83667,-105.03667
51.6333333,-4.1
52.0333333,5.6666667
46.1666667,6.1166667
59.3833333,18.0666667
48.7666667,9.1833333
51.1333333,0.2833333
47.53028,-122.03139
49.25,-122.95
33.81694,-118.03639
40.15722,-76.30722
51.52721,0.14559
39.87167,-75.59167
18.35917,-64.92111
32.95444,-97.01472
33.57056,-117.63861
53.3005556,-6.2827778
39.2166667,9.1166667
55.75,12.5833333
49.55,11.5833333
43.7666667,11.25
53.6186111,-6.9205556
45.9166667,6.8666667
46.4,6.1833333
26.35833,-80.08333
44.78944,-93.60194
39.61333,-105.01611
33.74889,-84.38806
40.92528,-73.96333
57.1333333,-2.1
59.3166667,18.1166667
36.16583,-86.78444
48.15,11.5833333
52.0833333,5.1333333
45.04361,-92.04083
43.0166667,-2.4
-37.8166667,144.9666667
41.1594444,28.9127778
52.2,-2.2
52.6819444,-7.8022222
52.0833333,4.3
41.03333,-73.6
46.9166667,7.4666667
52.6333333,-1.1333333
45.0166667,-74.7333333
39.00611,-77.42889
51.8986111,-8.4958333
43.9666667,-80.7333333
41.28139,-73.49861
-30.0333333,-51.2
45.5333333,-73.7166667
48.7666667,9.1833333
40.71417,-74.00639
51.8333333,-9.9
34.07528,-84.29417
45.6333333,-73.85
35.08667,-89.81
53.3786111,-6.3922222
21.30694,-157.85833
40.91139,-73.78278
51.0833333,-114.0833333
44.1786,-70.7164
39.75889,-84.19167
43.55,-80.25
-33.3333333,115.6333333
49.5,6.6
47.5166667,7.55
41.1438889,29.0905556
47.0333333,5.7666667
51.4666667,10.5
50.8333333,4.3333333
52.6166667,-8.8833333
34.22556,-77.945
43.5333333,5.4333333
59.3666667,18.1333333
53.55,-113.5
43.5833333,7.1166667
47.60639,-122.33083
41.1175,-73.40833
42.8333333,-80.3
40.34083,-76.41167
-27.4833333,153.2166667
-27.5,153.0166667
48.5833333,7.75
50.1333333,14.3833333
48.7666667,9.1833333
40.03722,-75.34944
58.6,16.1833333
47.3333333,8.6166667
47.4166667,9.6
36.175,-115.13639
50.0833333,14.4666667
41.25639,-74.36028
38.99056,-77.02639
38.58167,-121.49333
51.9333333,-8.5666667
52.5961111,-8.5469444
38.81194,-77.63667
19.3,-81.3833333
33.50917,-111.89833
42.375,-71.10611
51.6,-0.55
52.4666667,-1.9166667
52.0833333,4.3
52.0833333,4.3
52.2166667,-9
50.5166667,30.25
42.7666667,11.1333333
26.01083,-80.14972
42.9333333,-80.2833333
46.1833333,6.1333333
41.40306,-72.45139
38.96861,-77.34139
45.4666667,9.2
49.25,-123.1333333
34.07528,-84.29417
34.91583,-85.10917
40.1478,-74.2133
49.8833333,-124.55
33.66028,-117.99833
37.22667,-121.97361
59.9166667,10.75
51.75,-1.25
38.80472,-77.04722
41.9,12.4833333
43.55222,-87.96167
37.775,-122.41833
6.1036111,125.2163889
50.8333333,4.3333333
41.20417,-73.7275
41.0186111,28.9647222
52.2333333,5.1833333
44.94611,-68.64444
49.25,-123.1333333
52.3833333,-2.25
46.5333333,6.6666667
51.35,-0.35
56.15,9.8166667
47.45,18.9666667
51.52721,0.14559
18.4666667,-69.9
41.2219,-73.887
-19.6666667,-43.9166667
36.16583,-86.78444
45.4166667,-75.7
26.14167,-81.795
40.5945,-74.6244
38.895,-77.03667
49.5,6.1666667
22.25,112.7833333
53.2166667,6.55
46.3,7.05
35.41056,-80.84306
39.69861,-86.46361
33.01444,-97.09667
42.68056,-83.13389
25.2522222,55.28
47.2833333,8.5333333
49.1333333,-122.3
39.96111,-82.99889
53.3244444,-6.3972222
53.3263889,-6.2947222
40.99778,-72.29306
32.71528,-117.15639
39.74583,-75.54694
43.6666667,-79.4166667
47.61056,-122.19944
7.8833333,98.4
37.9833333,23.7333333
46.2,6.1666667
50.8333333,-0.7833333
46.0166667,8.95
51.5,-3.2
46.25,6.1166667
33.81861,-84.5825
32.71528,-117.15639
50.4666667,4.1833333
44.98,-93.26361
-26.1180556,-49.8016667
51.1333333,0.8833333
53.55,-113.5
51.52721,0.14559
43.8333333,10.4833333
-31.9333333,115.8333333
38.89028,-77.08444
51.0833333,-114.0833333
29.47472,-82.86
58.9666667,5.75
46.4333333,6.25
42.33694,-71.20972
52.0833333,4.3
47.35,8.3833333
10.0333333,-84.15
38.0166667,-1.1333333
39.37222,-104.85556
47.1666667,8.5166667
51.1,-4.1
39.08389,-77.15306
40.4,-3.6833333
59.3488889,10.4675
45.4666667,9.2
46.2833333,6.2166667
29.53861,-95.44722
29.53861,-95.44722
45.95,-71.9833333
51.6666667,-0.4
52.2583333,-7.1119444
52.1666667,20.8333333
32.2941667,-64.7838889
45.4166667,-75.7
30.38806,-95.69611
35.685,139.7513889
41.25056,-87.83139
-26.1833333,28.3166667
28.02194,-81.73306
59.8166667,10.25
51.8986111,-8.4958333
26.12194,-80.14361
40.69472,-80.13111
38.89028,-77.08444
40.835,-73.13167
38.80472,-77.04722
38.4666667,14.95
38.4666667,14.95
38.4666667,14.95
32.23694,-80.86056
28.69861,-81.30833
42.59972,-71.36778
53.2594444,-6.1447222
43.6666667,-79.4166667
39.16194,-84.45694
29.76306,-95.36306
38.01722,-122.2875
41.70028,-73.92139
39.16194,-84.45694
41.865,-69.99167
57.05306,-135.33
60.1833333,-134.7166667
59.5,18.05
51.0833333,-114.0833333
40.5333333,-3.6333333
41.85,-87.65
47.64194,-122.07917
-37.1333333,174.75
21.31556,-158.00722
35.7825,-80.8875
22.07833,-159.32194
34.18083,-118.30806
52.1833333,4.4666667
53.3030556,-6.1830556
47.65,12.3166667
53.2666667,-6.1741667
32.21611,-80.75278
33.21833,-117.03333
42.47083,-70.91806
55.95,-3.2
29.42389,-98.49333
41.67694,-71.26667
-31.9333333,115.8333333
33.13833,-96.11056
33.80056,-118.38917
50.2116667,15.8441667
51.2666667,0.5166667
51.75,-0.3333333
44.4666667,26.1333333
36.0377778,14.2941667
39.65361,-105.19056
51.3833333,0.4
38.4072222,27.1502778
34.09833,-118.32583
50.8333333,-0.15
-39.5916667,174.2833333
-28.05,153.35
14.65,-90.4833333
40.5833333,-4.1166667
39.65361,-105.19056
33.51722,-82.07583
-33.6333333,151.3333333
-33.8833333,151.2166667
60.9666667,25.6666667
48.2166667,16.3666667
47.4666667,8.3
53.65,-1.7833333
54.5833333,-5.9333333
-20.3602778,57.3661111
42.94694,-76.42944
52.0833333,0.4333333
43.07306,-89.40111
